   0.355964E+01   0.304730E+01
   0.363155E+01   0.289706E+01
   0.370491E+01   0.275411E+01
   0.377976E+01   0.261809E+01
   0.385611E+01   0.248867E+01
   0.393401E+01   0.236554E+01
   0.401348E+01   0.224840E+01
   0.409456E+01   0.213696E+01
   0.417727E+01   0.203096E+01
   0.426166E+01   0.193013E+01
   0.434775E+01   0.183422E+01
   0.443558E+01   0.174300E+01
   0.452519E+01   0.165625E+01
   0.461660E+01   0.157374E+01
   0.470987E+01   0.149528E+01
   0.480501E+01   0.142067E+01
   0.490208E+01   0.134973E+01
   0.500111E+01   0.128228E+01
   0.510214E+01   0.121815E+01
   0.520521E+01   0.115717E+01
   0.531036E+01   0.109921E+01
   0.541763E+01   0.104410E+01
   0.552708E+01   0.991721E+00
   0.563873E+01   0.941929E+00
   0.575264E+01   0.894602E+00
   0.586885E+01   0.849620E+00
   0.598741E+01   0.806867E+00
   0.610836E+01   0.766236E+00
   0.623176E+01   0.727623E+00
   0.635765E+01   0.690929E+00
   0.648609E+01   0.656061E+00
   0.661711E+01   0.622928E+00
   0.675079E+01   0.591446E+00
   0.688716E+01   0.561534E+00
   0.702629E+01   0.533116E+00
   0.716823E+01   0.506117E+00
   0.731304E+01   0.480469E+00
   0.746077E+01   0.456104E+00
   0.761149E+01   0.432960E+00
   0.776525E+01   0.410976E+00
   0.792212E+01   0.390095E+00
   0.808217E+01   0.370264E+00
   0.824543E+01   0.351428E+00
   0.841200E+01   0.333540E+00
   0.858193E+01   0.316551E+00
   0.875530E+01   0.300417E+00
   0.893217E+01   0.285095E+00
   0.911261E+01   0.270545E+00
   0.929670E+01   0.256727E+00
   0.948451E+01   0.243606E+00
   0.967610E+01   0.231146E+00
   0.987158E+01   0.219315E+00
   0.100710E+02   0.208082E+00
   0.102744E+02   0.197416E+00
   0.104820E+02   0.187292E+00
   0.106938E+02   0.177682E+00
   0.109098E+02   0.168562E+00
   0.111302E+02   0.159906E+00
   0.113550E+02   0.151693E+00
   0.115844E+02   0.143900E+00
   0.118184E+02   0.136507E+00
